transaction_id,user_id,product_id,transaction_date,quantity,price,subtotal,tax,shipping,discount,discount_code,total,payment_method,status,campaign_id,created_at
11961,3112,7,2023-08-25T00:00:00,1,708,3316,265.28,0,0,,3581.2799999999997,google_pay,completed,400,2023-08-25T00:00:00
11962,3112,19,2020-11-15T00:00:00,1,118,135,10.8,0,0,,145.8,paypal,completed,881,2020-11-15T00:00:00
11962,3112,55,2020-11-15T00:00:00,1,17,135,10.8,0,0,,145.8,paypal,completed,881,2020-11-15T00:00:00
11963,3112,40,2024-10-23T00:00:00,1,313,313,25.04,0,0,,338.04,debit_card,completed,,2024-10-23T00:00:00
1364,3112,41,2024-10-08T00:00:00,1,-268,0,0.0,8.0,0,,8.0,apple_pay,completed,,2024-10-08T00:00:00
11965,3113,31,2024-10-09T00:00:00,1,70,70,5.6,0,0,,75.6,credit_card,completed,,2024-10-09T00:00:00
11966,3113,43,2021-05-20T00:00:00,1,70,500,40.0,0,0,,540.0,debit_card,completed,,2021-05-20T00:00:00
11966,3113,44,2021-05-20T00:00:00,1,430,500,40.0,0,0,,540.0,debit_card,completed,,2021-05-20T00:00:00
11967,3114,40,2024-11-14T00:00:00,1,313,809,64.72,0,0,,873.72,apple_pay,completed,123,2024-11-14T00:00:00
11967,3114,45,2024-11-14T00:00:00,1,430,809,64.72,0,0,,873.72,apple_pay,completed,123,2024-11-14T00:00:00
11967,3114,34,2024-11-14T00:00:00,1,66,809,64.72,0,0,,873.72,apple_pay,completed,123,2024-11-14T00:00:00
11968,3114,14,2024-10-25T00:00:00,1,1019,1050,84.0,0,0,,1134.0,debit_card,completed,,2024-10-25T00:00:00
11968,3114,54,2024-10-25T00:00:00,1,31,1050,84.0,0,0,,1134.0,debit_card,completed,,2024-10-25T00:00:00
11969,3114,63,2024-01-24T00:00:00,1,25,25,2.0,8.0,0,,-35.0,paypal,cancelled,,2024-01-24T00:00:00
11970,3115,25,2024-07-13T00:00:00,1,-202,50,4.0,8.0,0,,62.0,paypal,completed,,2024-07-13T00:00:00
11970,3115,59,2024-07-13T00:00:00,1,50,50,4.0,8.0,0,,62.0,paypal,completed,,2024-07-13T00:00:00
11971,3115,38,2024-05-30T00:00:00,1,180,441,35.28,0,0,,476.28,paypal,completed,,2024-05-30T00:00:00
11971,3115,32,2024-05-30T00:00:00,1,261,441,35.28,0,0,,476.28,paypal,completed,,2024-05-30T00:00:00
11972,3115,30,2024-11-15T00:00:00,1,90,90,7.2,0,0,,97.2,google_pay,completed,49,2024-11-15T00:00:00
11973,3116,37,2022-12-30T00:00:00,1,148,148,11.84,0,0,,159.84,credit_card,completed,,2022-12-30T00:00:00
11974,3116,45,2022-05-16T00:00:00,1,430,682,54.56,0,0,,736.56,debit_card,completed,,2022-05-16T00:00:00
11974,3116,47,2022-05-16T00:00:00,1,252,682,54.56,0,0,,736.56,debit_card,completed,,2022-05-16T00:00:00
11975,3116,24,2023-10-01T00:00:00,1,200,665,53.2,0,0,,718.2,debit_card,completed,,2023-10-01T00:00:00
11975,3116,18,2023-10-01T00:00:00,1,86,665,53.2,0,0,,718.2,debit_card,completed,,2023-10-01T00:00:00
11975,3116,32,2023-10-01T00:00:00,1,261,665,53.2,0,0,,718.2,debit_card,completed,,2023-10-01T00:00:00
11975,3116,19,2023-10-01T00:00:00,1,118,665,53.2,0,0,,718.2,debit_card,completed,,2023-10-01T00:00:00
11976,3117,22,2021-02-28T00:00:00,1,127,602,48.16,0,0,,650.16,google_pay,completed,1187,2021-02-28T00:00:00
11976,3117,13,2021-02-28T00:00:00,1,341,602,48.16,0,0,,650.16,google_pay,completed,1187,2021-02-28T00:00:00
11976,3117,21,2021-02-28T00:00:00,1,134,602,48.16,0,0,,650.16,google_pay,completed,1187,2021-02-28T00:00:00
11977,3117,58,2024-03-03T00:00:00,1,47,47,3.76,8.0,0,,58.76,apple_pay,completed,,2024-03-03T00:00:00
11978,3119,53,2024-12-14T00:00:00,1,30,30,2.4,8.0,0,,40.4,google_pay,completed,,2024-12-14T00:00:00
11979,3120,31,2023-09-08T00:00:00,1,70,350,28.0,0,0,,378.0,debit_card,completed,68,2023-09-08T00:00:00
11979,3120,43,2023-09-08T00:00:00,1,70,350,28.0,0,0,,378.0,debit_card,completed,68,2023-09-08T00:00:00
11979,3120,15,2023-09-08T00:00:00,1,151,350,28.0,0,0,,378.0,debit_card,completed,68,2023-09-08T00:00:00
11979,3120,61,2023-09-08T00:00:00,1,49,350,28.0,0,0,,378.0,debit_card,completed,68,2023-09-08T00:00:00
11979,3120,52,2023-09-08T00:00:00,1,10,350,28.0,0,0,,378.0,debit_card,completed,68,2023-09-08T00:00:00
11980,3120,58,2023-01-31T00:00:00,1,47,47,3.76,8.0,0,,58.76,apple_pay,completed,,2023-01-31T00:00:00
11981,3120,7,2021-10-16T00:00:00,1,708,1692,135.36,0,0,,1827.3600000000001,paypal,refunded,7,2021-10-16T00:00:00
11981,3120,7,2021-10-16T00:00:00,1,708,1692,135.36,0,0,,1827.3600000000001,paypal,refunded,7,2021-10-16T00:00:00
11981,3120,11,2021-10-16T00:00:00,1,245,1692,135.36,0,0,,1827.3600000000001,paypal,refunded,7,2021-10-16T00:00:00
11981,3120,54,2021-10-16T00:00:00,1,31,1692,135.36,0,0,,1827.3600000000001,paypal,refunded,7,2021-10-16T00:00:00
11982,3120,41,2021-07-09T00:00:00,1,-268,0,0.0,8.0,0,,8.0,google_pay,completed,,2021-07-09T00:00:00
11983,3120,22,2023-02-11T00:00:00,1,127,468,37.44,0,0,,505.44,google_pay,completed,,2023-02-11T00:00:00
11983,3120,13,2023-02-11T00:00:00,1,341,468,37.44,0,0,,505.44,google_pay,completed,,2023-02-11T00:00:00
11984,3120,12,2021-04-17T00:00:00,1,1006,1006,80.48,0,0,,1086.48,apple_pay,completed,684,2021-04-17T00:00:00
11985,3121,50,2024-11-24T00:00:00,1,165,165,13.2,0,0,,178.2,apple_pay,completed,,2024-11-24T00:00:00
11986,3121,54,2024-12-24T00:00:00,1,31,62,4.96,0,0,,66.96,credit_card,pending,,2024-12-24T00:00:00
11986,3121,54,2024-12-24T00:00:00,1,31,62,4.96,0,0,,66.96,credit_card,pending,,2024-12-24T00:00:00
11987,3121,5,2024-12-20T00:00:00,1,389,389,31.12,0,0,,420.12,debit_card,completed,,2024-12-20T00:00:00
11988,3122,17,2024-12-26T00:00:00,1,53,53,4.24,0,0,,57.24,debit_card,completed,1055,2024-12-26T00:00:00
11989,3122,37,2024-12-28T00:00:00,1,148,148,11.84,0,0,,159.84,apple_pay,completed,,2024-12-28T00:00:00
11990,3122,17,2024-12-09T00:00:00,1,53,53,4.24,0,0,,57.24,apple_pay,completed,,2024-12-09T00:00:00
11991,3122,21,2024-11-27T00:00:00,1,134,134,10.72,0,0,,144.72,paypal,completed,,2024-11-27T00:00:00
11992,3122,7,2024-12-10T00:00:00,1,708,1623,129.84,0,0,,1752.84,paypal,completed,,2024-12-10T00:00:00
11992,3122,2,2024-12-10T00:00:00,1,670,1623,129.84,0,0,,1752.84,paypal,completed,,2024-12-10T00:00:00
11992,3122,11,2024-12-10T00:00:00,1,245,1623,129.84,0,0,,1752.84,paypal,completed,,2024-12-10T00:00:00
11993,3122,1,2024-11-27T00:00:00,1,132,163,13.04,0,0,,176.04,paypal,completed,,2024-11-27T00:00:00
11993,3122,36,2024-11-27T00:00:00,1,31,163,13.04,0,0,,176.04,paypal,completed,,2024-11-27T00:00:00
11994,3122,44,2024-12-10T00:00:00,1,430,430,34.4,0,0,,464.4,debit_card,completed,,2024-12-10T00:00:00
11995,3122,39,2024-12-05T00:00:00,1,258,511,40.88,0,0,,551.88,credit_card,completed,,2024-12-05T00:00:00
11995,3122,33,2024-12-05T00:00:00,1,253,511,40.88,0,0,,551.88,credit_card,completed,,2024-12-05T00:00:00
11996,3122,26,2024-12-11T00:00:00,1,35,1123,89.84,0,0,,1212.84,paypal,completed,1463,2024-12-11T00:00:00
11996,3122,8,2024-12-11T00:00:00,1,924,1123,89.84,0,0,,1212.84,paypal,completed,1463,2024-12-11T00:00:00
11996,3122,34,2024-12-11T00:00:00,1,66,1123,89.84,0,0,,1212.84,paypal,completed,1463,2024-12-11T00:00:00
11996,3122,28,2024-12-11T00:00:00,1,98,1123,89.84,0,0,,1212.84,paypal,completed,1463,2024-12-11T00:00:00
11997,3122,7,2024-12-20T00:00:00,1,708,2085,166.8,0,0,,2251.8,debit_card,completed,,2024-12-20T00:00:00
11997,3122,10,2024-12-20T00:00:00,1,1377,2085,166.8,0,0,,2251.8,debit_card,completed,,2024-12-20T00:00:00
11998,3122,26,2024-12-18T00:00:00,1,35,189,15.12,0,0,,204.12,credit_card,completed,,2024-12-18T00:00:00
11998,3122,27,2024-12-18T00:00:00,1,154,189,15.12,0,0,,204.12,credit_card,completed,,2024-12-18T00:00:00
11999,3123,11,2024-11-05T00:00:00,1,245,245,19.6,0,0,,264.6,paypal,completed,,2024-11-05T00:00:00
12000,3123,47,2024-10-06T00:00:00,1,252,252,20.16,0,0,,272.16,credit_card,completed,,2024-10-06T00:00:00
12001,3123,51,2024-11-01T00:00:00,1,109,686,54.88,0,0,,740.88,google_pay,completed,273,2024-11-01T00:00:00
12001,3123,42,2024-11-01T00:00:00,1,264,686,54.88,0,0,,740.88,google_pay,completed,273,2024-11-01T00:00:00
12001,3123,40,2024-11-01T00:00:00,1,313,686,54.88,0,0,,740.88,google_pay,completed,273,2024-11-01T00:00:00
2478,3124,31,2021-12-06T00:00:00,1,70,188,15.04,0,0,,203.04,apple_pay,completed,395,2021-12-06T00:00:00
2478,3124,19,2021-12-06T00:00:00,1,118,188,15.04,0,0,,203.04,apple_pay,completed,395,2021-12-06T00:00:00
12003,3124,20,2023-07-08T00:00:00,1,160,160,12.8,0,11.92,WELCOME,160.88000000000002,debit_card,completed,,2023-07-08T00:00:00
12004,3124,27,2024-09-21T00:00:00,1,154,407,32.56,0,0,,439.56,google_pay,completed,763,2024-09-21T00:00:00
12004,3124,33,2024-09-21T00:00:00,1,253,407,32.56,0,0,,439.56,google_pay,completed,763,2024-09-21T00:00:00
12005,3124,57,2021-11-28T00:00:00,1,20,37,2.96,8.0,0,,47.96,paypal,completed,864,2021-11-28T00:00:00
12005,3124,55,2021-11-28T00:00:00,1,17,37,2.96,8.0,0,,47.96,paypal,completed,864,2021-11-28T00:00:00
12006,3124,44,2024-07-03T00:00:00,1,430,430,34.4,0,65.51,SAVE10,398.89,credit_card,completed,789,2024-07-03T00:00:00
12007,3125,49,2023-12-31T00:00:00,1,72,530,42.4,0,54.14,SAVE10,518.26,google_pay,completed,,2023-12-31T00:00:00
12007,3125,45,2023-12-31T00:00:00,1,430,530,42.4,0,54.14,SAVE10,518.26,google_pay,completed,,2023-12-31T00:00:00
12007,3125,60,2023-12-31T00:00:00,1,28,530,42.4,0,54.14,SAVE10,518.26,google_pay,completed,,2023-12-31T00:00:00
12008,3125,15,2024-01-26T00:00:00,1,151,151,12.08,0,0,,163.08,credit_card,completed,,2024-01-26T00:00:00
12009,3125,55,2021-07-29T00:00:00,1,17,745,59.6,0,162.92,FLASH20,641.6800000000001,credit_card,completed,,2021-07-29T00:00:00
12009,3125,57,2021-07-29T00:00:00,1,20,745,59.6,0,162.92,FLASH20,641.6800000000001,credit_card,completed,,2021-07-29T00:00:00
12009,3125,7,2021-07-29T00:00:00,1,708,745,59.6,0,162.92,FLASH20,641.6800000000001,credit_card,completed,,2021-07-29T00:00:00
12010,3125,20,2022-11-07T00:00:00,1,160,160,12.8,0,0,,172.8,apple_pay,completed,,2022-11-07T00:00:00
12011,3125,36,2024-06-19T00:00:00,1,31,31,2.48,8.0,0,,41.48,credit_card,completed,,2024-06-19T00:00:00
12012,3125,13,2022-04-28T00:00:00,1,341,341,27.28,0,0,,368.28,apple_pay,completed,,2022-04-28T00:00:00
12013,3125,13,2023-03-24T00:00:00,1,341,341,27.28,0,0,,368.28,debit_card,completed,457,2023-03-24T00:00:00
12014,3126,32,2022-05-04T00:00:00,1,261,379,30.32,0,0,,409.32,debit_card,refunded,25,2022-05-04T00:00:00
12014,3126,19,2022-05-04T00:00:00,1,118,379,30.32,0,0,,409.32,debit_card,refunded,25,2022-05-04T00:00:00
12015,3127,54,2023-12-10T00:00:00,1,31,129,10.32,0,0,,139.32,google_pay,refunded,71,2023-12-10T00:00:00
12015,3127,59,2023-12-10T00:00:00,1,50,129,10.32,0,0,,139.32,google_pay,refunded,71,2023-12-10T00:00:00
12015,3127,53,2023-12-10T00:00:00,1,30,129,10.32,0,0,,139.32,google_pay,refunded,71,2023-12-10T00:00:00
12015,3127,62,2023-12-10T00:00:00,1,18,129,10.32,0,0,,139.32,google_pay,refunded,71,2023-12-10T00:00:00
12016,3128,37,2023-12-06T00:00:00,1,148,148,11.84,0,0,,159.84,paypal,completed,,2023-12-06T00:00:00
12017,3129,30,2024-08-18T00:00:00,1,90,90,7.2,0,0,,97.2,debit_card,completed,,2024-08-18T00:00:00
12017,3129,25,2024-08-18T00:00:00,1,-202,90,7.2,0,0,,97.2,debit_card,completed,,2024-08-18T00:00:00
12018,3129,57,2021-10-09T00:00:00,1,20,20,1.6,8.0,0,,29.6,apple_pay,completed,,2021-10-09T00:00:00
12019,3129,57,2024-03-28T00:00:00,1,20,65,5.2,0,0,,70.2,,completed,,2024-03-28T00:00:00
12019,3129,64,2024-03-28T00:00:00,1,45,65,5.2,0,0,,70.2,,completed,,2024-03-28T00:00:00
12020,3129,11,2022-09-15T00:00:00,1,245,1016,81.28,0,0,,1097.28,debit_card,completed,236,2022-09-15T00:00:00
12020,3129,45,2022-09-15T00:00:00,1,430,1016,81.28,0,0,,1097.28,debit_card,completed,236,2022-09-15T00:00:00
12020,3129,13,2022-09-15T00:00:00,1,341,1016,81.28,0,0,,1097.28,debit_card,completed,236,2022-09-15T00:00:00
12021,3130,23,2024-10-11T00:00:00,1,149,184,14.72,0,0,,198.72,debit_card,cancelled,,2024-10-11T00:00:00
12021,3130,26,2024-10-11T00:00:00,1,35,184,14.72,0,0,,198.72,debit_card,cancelled,,2024-10-11T00:00:00
12022,3130,44,2024-08-24T00:00:00,1,430,906,72.48,0,0,,978.48,paypal,completed,,2024-08-24T00:00:00
12022,3130,43,2024-08-24T00:00:00,1,70,906,72.48,0,0,,978.48,paypal,completed,,2024-08-24T00:00:00
12022,3130,48,2024-08-24T00:00:00,1,406,906,72.48,0,0,,978.48,paypal,completed,,2024-08-24T00:00:00
12023,3130,4,2024-10-25T00:00:00,1,1097,1097,87.76,0,0,,1184.76,paypal,completed,,2024-10-25T00:00:00
12024,3131,10,2022-02-19T00:00:00,1,1377,2583,206.64,0,0,,2789.64,credit_card,completed,124,2022-02-19T00:00:00
12024,3131,4,2022-02-19T00:00:00,1,1097,2583,206.64,0,0,,2789.64,credit_card,completed,124,2022-02-19T00:00:00
12024,3131,51,2022-02-19T00:00:00,1,109,2583,206.64,0,0,,2789.64,credit_card,completed,124,2022-02-19T00:00:00
12025,3131,47,2021-06-07T00:00:00,1,252,252,20.16,0,0,,272.16,google_pay,completed,,2021-06-07T00:00:00
12026,3131,50,2023-06-05T00:00:00,1,165,1431,114.48,0,0,,1545.48,credit_card,completed,1465,2023-06-05T00:00:00
12026,3131,45,2023-06-05T00:00:00,1,430,1431,114.48,0,0,,1545.48,credit_card,completed,1465,2023-06-05T00:00:00
12026,3131,48,2023-06-05T00:00:00,1,406,1431,114.48,0,0,,1545.48,credit_card,completed,1465,2023-06-05T00:00:00
12026,3131,44,2023-06-05T00:00:00,1,430,1431,114.48,0,0,,1545.48,credit_card,completed,1465,2023-06-05T00:00:00
12027,3131,47,2021-10-08T00:00:00,1,252,504,40.32,0,0,,544.32,paypal,completed,883,2021-10-08T00:00:00
12027,3131,47,2021-10-08T00:00:00,1,252,504,40.32,0,0,,544.32,paypal,completed,883,2021-10-08T00:00:00
12028,3131,33,2024-05-25T00:00:00,1,253,469,37.52,0,0,,506.52,google_pay,completed,198,2024-05-25T00:00:00
12028,3131,28,2024-05-25T00:00:00,1,98,469,37.52,0,0,,506.52,google_pay,completed,198,2024-05-25T00:00:00
12028,3131,35,2024-05-25T00:00:00,1,118,469,37.52,0,0,,506.52,google_pay,completed,198,2024-05-25T00:00:00
12029,3132,56,2021-03-06T00:00:00,1,15,15,1.2,8.0,0,,24.2,paypal,completed,,2021-03-06T00:00:00
12030,3133,8,2024-10-31T00:00:00,1,924,2021,161.68,0,304.43,FLASH20,1878.2499999999998,google_pay,completed,,2024-10-31T00:00:00
12030,3133,4,2024-10-31T00:00:00,1,1097,2021,161.68,0,304.43,FLASH20,1878.2499999999998,google_pay,completed,,2024-10-31T00:00:00
12031,3133,10,2024-08-27T00:00:00,1,1377,2301,184.08,0,0,,2485.08,credit_card,completed,,2024-08-27T00:00:00
12031,3133,8,2024-08-27T00:00:00,1,924,2301,184.08,0,0,,2485.08,credit_card,completed,,2024-08-27T00:00:00
12032,3133,4,2024-06-07T00:00:00,1,1097,1097,87.76,0,0,,1184.76,debit_card,completed,,2024-06-07T00:00:00
12033,3133,12,2024-02-20T00:00:00,1,1006,1006,80.48,0,0,,1086.48,debit_card,cancelled,,2024-02-20T00:00:00
12034,3134,1,2023-01-21T00:00:00,1,132,132,10.56,0,0,,142.56,paypal,completed,,2023-01-21T00:00:00
12035,3135,50,2024-05-26T00:00:00,1,165,165,13.2,0,0,,178.2,credit_card,completed,,2024-05-26T00:00:00
12036,3135,5,2024-06-01T00:00:00,1,389,389,31.12,0,0,,420.12,apple_pay,completed,,2024-06-01T00:00:00
12037,3135,15,2022-04-01T00:00:00,1,151,351,28.08,0,0,,379.08,apple_pay,completed,1332,2022-04-01T00:00:00
12037,3135,24,2022-04-01T00:00:00,1,200,351,28.08,0,0,,379.08,apple_pay,completed,1332,2022-04-01T00:00:00
12038,3135,52,2023-04-21T00:00:00,1,10,200,16.0,0,0,,216.0,paypal,completed,921,2023-04-21T00:00:00
12038,3135,63,2023-04-21T00:00:00,1,25,200,16.0,0,0,,216.0,paypal,completed,921,2023-04-21T00:00:00
12038,3135,50,2023-04-21T00:00:00,1,165,200,16.0,0,0,,216.0,paypal,completed,921,2023-04-21T00:00:00
12039,3135,19,2023-02-13T00:00:00,1,118,382,30.56,0,0,,412.56,debit_card,completed,,2023-02-13T00:00:00
12039,3135,42,2023-02-13T00:00:00,1,264,382,30.56,0,0,,412.56,debit_card,completed,,2023-02-13T00:00:00
12040,3135,24,2021-08-21T00:00:00,1,200,380,30.4,0,91.8,FLASH20,318.59999999999997,paypal,completed,,2021-08-21T00:00:00
12040,3135,38,2021-08-21T00:00:00,1,180,380,30.4,0,91.8,FLASH20,318.59999999999997,paypal,completed,,2021-08-21T00:00:00
12041,3135,2,2023-05-21T00:00:00,1,670,1256,100.48,0,140.13,VIP15,1216.35,credit_card,completed,,2023-05-21T00:00:00
12041,3135,38,2023-05-21T00:00:00,1,180,1256,100.48,0,140.13,VIP15,1216.35,credit_card,completed,,2023-05-21T00:00:00
12041,3135,55,2023-05-21T00:00:00,1,17,1256,100.48,0,140.13,VIP15,1216.35,credit_card,completed,,2023-05-21T00:00:00
12041,3135,5,2023-05-21T00:00:00,1,389,1256,100.48,0,140.13,VIP15,1216.35,credit_card,completed,,2023-05-21T00:00:00
12042,3136,13,2022-07-12T00:00:00,1,341,341,27.28,0,0,,368.28,google_pay,completed,,2022-07-12T00:00:00
12043,3136,59,2024-05-16T00:00:00,1,50,50,4.0,8.0,0,,62.0,google_pay,completed,,2024-05-16T00:00:00
12044,3136,27,2022-11-21T00:00:00,1,154,154,12.32,0,0,,166.32,google_pay,cancelled,111,2022-11-21T00:00:00
12045,3136,46,2021-11-30T00:00:00,1,283,448,35.84,0,0,,483.84000000000003,credit_card,completed,,2021-11-30T00:00:00
12045,3136,50,2021-11-30T00:00:00,1,165,448,35.84,0,0,,483.84000000000003,credit_card,completed,,2021-11-30T00:00:00
2682,3136,54,2024-06-29T00:00:00,1,31,472,37.76,0,114.52,WELCOME,395.24,apple_pay,completed,1359,2024-06-29T00:00:00
2682,3136,48,2024-06-29T00:00:00,1,406,472,37.76,0,114.52,WELCOME,395.24,apple_pay,completed,1359,2024-06-29T00:00:00
2682,3136,56,2024-06-29T00:00:00,1,15,472,37.76,0,114.52,WELCOME,395.24,apple_pay,completed,1359,2024-06-29T00:00:00
2682,3136,57,2024-06-29T00:00:00,1,20,472,37.76,0,114.52,WELCOME,395.24,apple_pay,completed,1359,2024-06-29T00:00:00
12047,3136,41,2023-11-07T00:00:00,1,-268,740,59.2,0,0,,799.2,google_pay,completed,285,2023-11-07T00:00:00
12047,3136,43,2023-11-07T00:00:00,1,70,740,59.2,0,0,,799.2,google_pay,completed,285,2023-11-07T00:00:00
12047,3136,48,2023-11-07T00:00:00,1,406,740,59.2,0,0,,799.2,google_pay,completed,285,2023-11-07T00:00:00
12047,3136,42,2023-11-07T00:00:00,1,264,740,59.2,0,0,,799.2,google_pay,completed,285,2023-11-07T00:00:00
12048,3136,14,2021-12-04T00:00:00,1,1019,1237,98.96,0,0,,1335.96,credit_card,completed,,2021-12-04T00:00:00
12048,3136,9,2021-12-04T00:00:00,1,201,1237,98.96,0,0,,1335.96,credit_card,completed,,2021-12-04T00:00:00
12048,3136,55,2021-12-04T00:00:00,1,17,1237,98.96,0,0,,1335.96,credit_card,completed,,2021-12-04T00:00:00
12049,3136,40,2023-08-01T00:00:00,1,313,385,30.8,0,0,,415.8,debit_card,completed,,2023-08-01T00:00:00
12049,3136,49,2023-08-01T00:00:00,1,72,385,30.8,0,0,,415.8,debit_card,completed,,2023-08-01T00:00:00
12050,3136,38,2023-03-04T00:00:00,1,180,1840,147.2,0,0,,1987.2,debit_card,completed,,2023-03-04T00:00:00
12050,3136,10,2023-03-04T00:00:00,1,1377,1840,147.2,0,0,,1987.2,debit_card,completed,,2023-03-04T00:00:00
12050,3136,46,2023-03-04T00:00:00,1,283,1840,147.2,0,0,,1987.2,debit_card,completed,,2023-03-04T00:00:00
12051,3136,32,2021-11-26T00:00:00,1,261,261,20.88,0,0,,281.88,paypal,completed,,2021-11-26T00:00:00
12052,3136,58,2024-02-15T00:00:00,1,47,238,19.04,0,0,,257.04,google_pay,completed,,2024-02-15T00:00:00
12052,3136,20,2024-02-15T00:00:00,1,160,238,19.04,0,0,,257.04,google_pay,completed,,2024-02-15T00:00:00
12052,3136,54,2024-02-15T00:00:00,1,31,238,19.04,0,0,,257.04,google_pay,completed,,2024-02-15T00:00:00
12053,3137,57,2024-05-19T00:00:00,1,20,85,6.8,0,0,,91.8,debit_card,completed,,2024-05-19T00:00:00
12053,3137,62,2024-05-19T00:00:00,1,18,85,6.8,0,0,,91.8,debit_card,completed,,2024-05-19T00:00:00
12053,3137,58,2024-05-19T00:00:00,1,47,85,6.8,0,0,,91.8,debit_card,completed,,2024-05-19T00:00:00
12054,3137,40,2024-01-18T00:00:00,1,313,878,70.24,0,0,,948.24,apple_pay,completed,,2024-01-18T00:00:00
12054,3137,40,2024-01-18T00:00:00,1,313,878,70.24,0,0,,948.24,apple_pay,completed,,2024-01-18T00:00:00
12054,3137,47,2024-01-18T00:00:00,1,252,878,70.24,0,0,,948.24,apple_pay,completed,,2024-01-18T00:00:00
12055,3138,1,2022-07-26T00:00:00,1,132,179,14.32,0,0,,193.32,credit_card,completed,,2022-07-26T00:00:00
12055,3138,58,2022-07-26T00:00:00,1,47,179,14.32,0,0,,193.32,credit_card,completed,,2022-07-26T00:00:00
12056,3139,25,2022-02-05T00:00:00,1,-202,31,2.48,8.0,0,,41.48,apple_pay,completed,1220,2022-02-05T00:00:00
12056,3139,36,2022-02-05T00:00:00,1,31,31,2.48,8.0,0,,41.48,apple_pay,completed,1220,2022-02-05T00:00:00
12056,3139,41,2022-02-05T00:00:00,1,-268,31,2.48,8.0,0,,41.48,apple_pay,completed,1220,2022-02-05T00:00:00
12057,3139,13,2024-01-11T00:00:00,1,341,2535,202.8,0,0,,2737.8,google_pay,completed,302,2024-01-11T00:00:00
12057,3139,5,2024-01-11T00:00:00,1,389,2535,202.8,0,0,,2737.8,google_pay,completed,302,2024-01-11T00:00:00
12057,3139,7,2024-01-11T00:00:00,1,708,2535,202.8,0,0,,2737.8,google_pay,completed,302,2024-01-11T00:00:00
12057,3139,4,2024-01-11T00:00:00,1,1097,2535,202.8,0,0,,2737.8,google_pay,completed,302,2024-01-11T00:00:00
12058,3139,2,2024-05-13T00:00:00,1,670,871,69.68,0,0,,940.6800000000001,google_pay,cancelled,,2024-05-13T00:00:00
12058,3139,9,2024-05-13T00:00:00,1,201,871,69.68,0,0,,940.6800000000001,google_pay,cancelled,,2024-05-13T00:00:00
12059,3139,2,2021-11-05T00:00:00,1,670,2700,216.0,0,0,,2916.0,paypal,completed,,2021-11-05T00:00:00
12059,3139,2,2021-11-05T00:00:00,1,670,2700,216.0,0,0,,2916.0,paypal,completed,,2021-11-05T00:00:00
12059,3139,13,2021-11-05T00:00:00,1,341,2700,216.0,0,0,,2916.0,paypal,completed,,2021-11-05T00:00:00
12059,3139,14,2021-11-05T00:00:00,1,1019,2700,216.0,0,0,,2916.0,paypal,completed,,2021-11-05T00:00:00
12060,3140,2,2024-09-17T00:00:00,1,670,1378,110.24,0,0,,1488.24,google_pay,completed,,2024-09-17T00:00:00
12060,3140,7,2024-09-17T00:00:00,1,708,1378,110.24,0,0,,1488.24,google_pay,completed,,2024-09-17T00:00:00
12061,3140,47,2024-12-20T00:00:00,1,252,535,42.8,0,0,,577.8,credit_card,completed,,2024-12-20T00:00:00
12061,3140,46,2024-12-20T00:00:00,1,283,535,42.8,0,0,,577.8,credit_card,completed,,2024-12-20T00:00:00
12062,3140,40,2024-09-30T00:00:00,1,313,626,50.08,0,0,,676.08,,completed,867,2024-09-30T00:00:00
12062,3140,40,2024-09-30T00:00:00,1,313,626,50.08,0,0,,676.08,,completed,867,2024-09-30T00:00:00
12063,3140,21,2024-09-12T00:00:00,1,134,386,30.88,0,0,,416.88,debit_card,completed,,2024-09-12T00:00:00
12063,3140,47,2024-09-12T00:00:00,1,252,386,30.88,0,0,,416.88,debit_card,completed,,2024-09-12T00:00:00
12064,3140,30,2024-09-29T00:00:00,1,90,625,50.0,0,0,,675.0,apple_pay,cancelled,407,2024-09-29T00:00:00
12064,3140,36,2024-09-29T00:00:00,1,31,625,50.0,0,0,,675.0,apple_pay,cancelled,407,2024-09-29T00:00:00
12064,3140,48,2024-09-29T00:00:00,1,406,625,50.0,0,0,,675.0,apple_pay,cancelled,407,2024-09-29T00:00:00
12064,3140,28,2024-09-29T00:00:00,1,98,625,50.0,0,0,,675.0,apple_pay,cancelled,407,2024-09-29T00:00:00
3644,3140,7,2024-11-02T00:00:00,1,708,1378,110.24,0,207.27,SAVE10,-1280.97,paypal,pending,,2024-11-02T00:00:00
3644,3140,2,2024-11-02T00:00:00,1,670,1378,110.24,0,207.27,SAVE10,-1280.97,paypal,pending,,2024-11-02T00:00:00
12066,3140,8,2024-11-16T00:00:00,1,924,924,73.92,0,0,,997.92,apple_pay,completed,99,2024-11-16T00:00:00
12067,3140,41,2024-11-01T00:00:00,1,-268,751,60.08,0,0,,811.08,apple_pay,completed,1487,2024-11-01T00:00:00
12067,3140,48,2024-11-01T00:00:00,1,406,751,60.08,0,0,,811.08,apple_pay,completed,1487,2024-11-01T00:00:00
12067,3140,42,2024-11-01T00:00:00,1,264,751,60.08,0,0,,811.08,apple_pay,completed,1487,2024-11-01T00:00:00
12067,3140,17,2024-11-01T00:00:00,1,53,751,60.08,0,0,,811.08,apple_pay,completed,1487,2024-11-01T00:00:00
12067,3140,60,2024-11-01T00:00:00,1,28,751,60.08,0,0,,811.08,apple_pay,completed,1487,2024-11-01T00:00:00
