campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
770,Social Media - TikTok - Dec2024,Social Media,TikTok,9,2024-12-26,2025-02-25,22350,21617.24,7317894,135549,2024-12-16T00:00:00
771,Social Media - TikTok - Dec2024,Social Media,TikTok,49,2024-12-26,2025-02-25,22350,21617.24,7317894,135549,2024-12-24T00:00:00
772,Display - YouTube - Aug2020,Display,YouTube,8,2020-08-28,2020-11-25,21569,22205.39,8159821,418021,2020-08-17T00:00:00
773,Display - YouTube - Aug2020,Display,YouTube,9,2020-08-28,2020-11-25,21569,22205.39,8159821,418021,2020-08-14T00:00:00
774,Display - YouTube - Aug2020,Display,YouTube,28,2020-08-28,2020-11-25,21569,22205.39,8159821,418021,2020-08-14T00:00:00
775,Social Media - YouTube - Mar2024,Social Media,YouTube,41,2024-03-05,2024-04-03,35721,,7165341,326035,2024-03-02T00:00:00
776,Social Media - YouTube - Mar2024,Social Media,YouTube,62,2024-03-05,2024-04-03,35721,,7165341,326035,2024-03-04T00:00:00
777,Social Media - YouTube - Mar2024,Social Media,YouTube,64,2024-03-05,2024-04-03,35721,,7165341,326035,2024-02-28T00:00:00
778,Display - LinkedIn - Aug2020,Display,LinkedIn,33,2020-08-18,2020-08-25,15494,17156.93,4251846,161135,2020-08-12T00:00:00
779,Display - LinkedIn - Aug2020,Display,LinkedIn,11,2020-08-18,2020-08-25,15494,17156.93,4251846,161135,2020-08-06T00:00:00
780,Display - LinkedIn - Aug2020,Display,LinkedIn,45,2020-08-18,2020-08-25,15494,17156.93,4251846,161135,2020-08-11T00:00:00
781,Display - LinkedIn - Aug2020,Display,LinkedIn,13,2020-08-18,2020-08-25,15494,17156.93,4251846,161135,2020-08-05T00:00:00
782,Display - LinkedIn - Aug2020,Display,LinkedIn,58,2020-08-18,2020-08-25,15494,17156.93,4251846,161135,2020-08-07T00:00:00
783,Search - TikTok - Dec2021,Search,TikTok,30,2021-12-15,2022-02-14,68263,59636.75,7084534,404194,2021-12-06T00:00:00
784,Search - TikTok - Dec2021,Search,TikTok,22,2021-12-15,2022-02-14,68263,59636.75,7084534,404194,2021-12-11T00:00:00
785,Search - TikTok - Dec2021,Search,TikTok,25,2021-12-15,2022-02-14,68263,59636.75,7084534,404194,2021-12-05T00:00:00
786,Email - LinkedIn - Sep2024,Email,LinkedIn,44,2024-09-22,2024-11-18,320,256.89,105017,6905,2024-09-09T00:00:00
787,Email - LinkedIn - Sep2024,Email,LinkedIn,47,2024-09-22,2024-11-18,320,256.89,105017,6905,2024-09-12T00:00:00
788,Email - LinkedIn - Sep2024,Email,LinkedIn,28,2024-09-22,2024-11-18,320,256.89,105017,6905,2024-09-19T00:00:00
789,Search - Facebook - May2024,Search,Facebook,44,2024-05-26,2024-07-29,58045,52832.35,9378116,292943,2024-05-17T00:00:00
790,Search - Facebook - May2024,Search,Facebook,55,2024-05-26,2024-07-29,58045,52832.35,9378116,292943,2024-05-14T00:00:00
791,Search - Facebook - May2024,Search,Facebook,29,2024-05-26,2024-07-29,58045,52832.35,9378116,292943,2024-05-23T00:00:00
792,Search - Facebook - May2024,Search,Facebook,54,2024-05-26,2024-07-29,58045,52832.35,9378116,292943,2024-05-21T00:00:00
793,Video - Instagram - Jun2022,Video,Instagram,62,2022-06-06,2022-07-04,62634,48795.16,20379507,1502668,2022-06-04T00:00:00
794,Video - Instagram - Jun2022,Video,Instagram,52,2022-06-06,2022-07-04,62634,48795.16,20379507,1502668,2022-06-01T00:00:00
795,Video - Instagram - Jun2022,Video,Instagram,38,2022-06-06,2022-07-04,62634,48795.16,20379507,1502668,2022-05-27T00:00:00
796,Video - Instagram - Jun2022,Video,Instagram,18,2022-06-06,2022-07-04,62634,48795.16,20379507,1502668,2022-05-28T00:00:00
797,Video - Instagram - Apr2022,Video,Instagram,12,2022-04-05,2022-06-25,141810,135284.0,49430331,3771985,2022-03-24T00:00:00
798,Email - YouTube - Sep2022,Email,YouTube,13,2022-09-09,2022-09-20,3562,3991.7,1403533,31858,2022-08-29T00:00:00
799,Email - YouTube - Sep2022,Email,YouTube,59,2022-09-09,2022-09-20,3562,3991.7,1403533,31858,2022-08-26T00:00:00
800,Email - YouTube - Sep2022,Email,YouTube,34,2022-09-09,2022-09-20,3562,3991.7,1403533,31858,2022-09-04T00:00:00
801,Email - YouTube - Sep2022,Email,YouTube,17,2022-09-09,2022-09-20,3562,3991.7,1403533,31858,2022-08-31T00:00:00
802,Video - Google - Jun2022,Video,Google,58,2022-06-24,2022-09-14,16322,16907.84,6427836,12855672,2022-06-17T00:00:00
803,Video - Google - Jun2022,Video,Google,37,2022-06-24,2022-09-14,16322,16907.84,6427836,12855672,2022-06-18T00:00:00
804,Display - Facebook - May2020,Display,Facebook,2,2020-05-05,2020-05-19,22237,17077.03,5804394,365350,2020-04-23T00:00:00
805,Influencer - LinkedIn - Jan2020,Influencer,LinkedIn,39,2020-01-06,2020-03-06,73978,87300.94,14277083,726070,2020-01-04T00:00:00
806,Search - Instagram - Apr2023,Search,Instagram,2,2023-04-11,2023-04-23,46910,56232.47,4112682,298472,2023-04-04T00:00:00
807,Search - Instagram - Apr2023,Search,Instagram,17,2023-04-11,2023-04-23,46910,56232.47,4112682,298472,2023-04-01T00:00:00
808,Search - Instagram - Apr2023,Search,Instagram,58,2023-04-11,2023-04-23,46910,56232.47,4112682,298472,2023-03-30T00:00:00
809,Search - Instagram - Apr2023,Search,Instagram,47,2023-04-11,2023-04-23,46910,56232.47,4112682,298472,2023-03-28T00:00:00
810,Influencer - TikTok - Feb2022,Influencer,TikTok,22,2022-02-19,2022-03-24,16792,17429.69,1340957,30927,2022-02-16T00:00:00
811,Display - Google - Jun2020,Display,Google,33,2020-06-19,2020-09-06,20311,18588.93,4194177,293576,2020-06-14T00:00:00
812,Display - Twitter - May2024,Display,Twitter,47,2024-05-18,2024-07-02,13366,14966.65,749901,42244,2024-05-12T00:00:00
813,Display - Twitter - May2024,Display,Twitter,1,2024-05-18,2024-07-02,13366,14966.65,749901,42244,2024-05-11T00:00:00
814,Video - Google - Jan2022,Video,Google,2,2022-01-14,2022-03-31,119817,85651.83,42372050,1456342,2022-01-01T00:00:00
815,Display - Instagram - Aug2023,Display,Instagram,41,2023-08-12,2023-09-27,19752,15562.76,3816027,186023,2023-07-29T00:00:00
816,Display - Instagram - Aug2023,Display,Instagram,49,2023-08-12,2023-09-27,19752,15562.76,3816027,186023,2023-08-10T00:00:00
817,Display - Instagram - Aug2023,Display,Instagram,25,2023-08-12,2023-09-27,19752,15562.76,3816027,186023,2023-08-07T00:00:00
818,Video - LinkedIn - Nov2020,Video,LinkedIn,52,2020-11-30,2020-12-08,20831,22542.35,1608523,110368,2020-11-16T00:00:00
819,Video - LinkedIn - Nov2020,Video,LinkedIn,4,2020-11-30,2020-12-08,20831,22542.35,1608523,110368,2020-11-27T00:00:00
820,Display - LinkedIn - Nov2024,Display,LinkedIn,19,2024-11-22,2024-12-09,27262,31420.69,10382339,220692,2024-11-08T00:00:00
821,Display - LinkedIn - Nov2024,Display,LinkedIn,27,2024-11-22,2024-12-09,27262,31420.69,10382339,220692,2024-11-08T00:00:00
822,Influencer - TikTok - Nov2023,Influencer,TikTok,11,2023-11-14,2023-12-20,75506,80243.26,8987570,592610,2023-11-05T00:00:00
823,Influencer - TikTok - Nov2023,Influencer,TikTok,30,2023-11-14,2023-12-20,75506,80243.26,8987570,592610,2023-10-31T00:00:00
824,Influencer - TikTok - Nov2023,Influencer,TikTok,48,2023-11-14,2023-12-20,75506,80243.26,8987570,592610,2023-11-02T00:00:00
825,Influencer - TikTok - Nov2023,Influencer,TikTok,54,2023-11-14,2023-12-20,75506,80243.26,8987570,592610,2023-10-31T00:00:00
826,Influencer - TikTok - Nov2023,Influencer,TikTok,5,2023-11-14,2023-12-20,75506,80243.26,8987570,592610,2023-11-12T00:00:00
827,Email - Facebook - Oct2021,Email,Facebook,63,2021-10-21,2022-01-08,9870,7377.51,1599397,26147,2021-10-12T00:00:00
828,Email - Facebook - Oct2021,Email,Facebook,22,2021-10-21,2022-01-08,9870,7377.51,1599397,26147,2021-10-16T00:00:00
829,Email - Facebook - Oct2021,Email,Facebook,62,2021-10-21,2022-01-08,9870,7377.51,1599397,26147,2021-10-15T00:00:00
830,Email - Facebook - Oct2021,Email,Facebook,8,2021-10-21,2022-01-08,9870,7377.51,1599397,26147,2021-10-07T00:00:00
831,Email - Facebook - Oct2021,Email,Facebook,26,2021-10-21,2022-01-08,9870,7377.51,1599397,26147,2021-10-14T00:00:00
832,Search - Google - Apr2023,Search,Google,36,2023-04-22,2023-06-03,52956,53105.16,8146268,93246,2023-04-08T00:00:00
833,Search - Google - Apr2023,Search,Google,3,2023-04-22,2023-06-03,52956,53105.16,8146268,93246,2023-04-11T00:00:00
834,Search - Google - Jul2023,Search,Google,33,2023-07-16,2023-08-21,54333,53893.6,10082367,449837,2023-07-07T00:00:00
835,Search - Google - Jul2023,Search,Google,17,2023-07-16,2023-08-21,54333,53893.6,10082367,449837,2023-07-12T00:00:00
836,Display - Google - Aug2023,Display,Google,42,2023-08-10,2023-10-28,16452,12961.52,4081528,204688,2023-08-02T00:00:00
837,Display - Google - Aug2023,Display,Google,44,2023-08-10,2023-10-28,16452,12961.52,4081528,204688,2023-08-04T00:00:00
838,Display - Google - Aug2023,Display,Google,36,2023-08-10,2023-10-28,16452,12961.52,4081528,204688,2023-08-05T00:00:00
839,Display - Google - Aug2023,Display,Google,12,2023-08-10,2023-10-28,16452,12961.52,4081528,204688,2023-07-30T00:00:00
840,Display - Google - Aug2023,Display,Google,1,2023-08-10,2023-10-28,16452,12961.52,4081528,204688,2023-07-27T00:00:00
841,Video - Facebook - Jan2020,Video,Facebook,57,2020-01-14,2020-03-05,25906,28780.94,7094666,168099,2020-01-01T00:00:00
842,Video - Facebook - Jan2020,Video,Facebook,46,2020-01-14,2020-03-05,25906,28780.94,7094666,168099,2020-01-03T00:00:00
843,Social Media - TikTok - Aug2020,Social Media,TikTok,29,2020-08-20,2020-10-28,15476,18141.12,3429560,115649,2020-08-11T00:00:00
844,Social Media - TikTok - Aug2020,Social Media,TikTok,49,2020-08-20,2020-10-28,15476,18141.12,3429560,115649,2020-08-19T00:00:00
845,Social Media - TikTok - Aug2020,Social Media,TikTok,5,2020-08-20,2020-10-28,15476,18141.12,3429560,115649,2020-08-16T00:00:00
846,Social Media - TikTok - Aug2020,Social Media,TikTok,30,2020-08-20,2020-10-28,15476,18141.12,3429560,115649,2020-08-17T00:00:00
847,Search - YouTube - Jul2024,Search,YouTube,62,2024-07-20,2024-10-06,47209,43016.0,14308000,1022745,2024-07-16T00:00:00
848,Search - YouTube - Jul2024,Search,YouTube,46,2024-07-20,2024-10-06,47209,43016.0,14308000,1022745,2024-07-08T00:00:00
849,Search - YouTube - Jul2024,Search,YouTube,24,2024-07-20,2024-10-06,47209,43016.0,14308000,1022745,2024-07-11T00:00:00
850,Search - Facebook - Aug2020,Search,Facebook,39,2020-08-02,2020-08-20,20164,22754.17,9890054,408430,2020-07-19T00:00:00
851,Search - Facebook - Aug2020,Search,Facebook,47,2020-08-02,2020-08-20,20164,22754.17,9890054,408430,2020-07-24T00:00:00
852,Search - Facebook - Aug2020,Search,Facebook,60,2020-08-02,2020-08-20,20164,22754.17,9890054,408430,2020-07-20T00:00:00
853,Search - Facebook - Aug2020,Search,Facebook,4,2020-08-02,2020-08-20,20164,22754.17,9890054,408430,2020-07-21T00:00:00
854,Influencer - Facebook - Feb2020,Influencer,Facebook,60,2020-02-27,2020-04-25,62204,,7158487,162838,2020-02-14T00:00:00
855,Influencer - Facebook - Feb2020,Influencer,Facebook,63,2020-02-27,2020-04-25,62204,,7158487,162838,2020-02-25T00:00:00
856,Email - TikTok - Dec2023,Email,TikTok,4,2023-12-23,2024-03-13,394,312.59,115406,2606,2023-12-19T00:00:00
857,Email - TikTok - Dec2023,Email,TikTok,11,2023-12-23,2024-03-13,394,312.59,115406,2606,2023-12-14T00:00:00
858,Email - TikTok - Dec2023,Email,TikTok,38,2023-12-23,2024-03-13,394,312.59,115406,2606,2023-12-22T00:00:00
859,Email - TikTok - Dec2023,Email,TikTok,31,2023-12-23,2024-03-13,394,312.59,115406,2606,2023-12-22T00:00:00
860,Email - TikTok - Oct2023,Email,TikTok,29,2023-10-23,2023-12-05,6396,6810.7,3301944,188240,2023-10-12T00:00:00
861,Display - Facebook - Oct2021,Display,Facebook,64,2021-10-31,2021-12-27,20139,21300.32,5175397,182509,2021-10-26T00:00:00
862,Display - Facebook - Oct2021,Display,Facebook,52,2021-10-31,2021-12-27,20139,21300.32,5175397,182509,2021-10-26T00:00:00
863,Display - Facebook - Oct2021,Display,Facebook,30,2021-10-31,2021-12-27,20139,21300.32,5175397,182509,2021-10-27T00:00:00
864,Display - Facebook - Oct2021,Display,Facebook,57,2021-10-31,2021-12-27,20139,21300.32,5175397,182509,2021-10-24T00:00:00
865,Display - Facebook - Oct2021,Display,Facebook,58,2021-10-31,2021-12-27,20139,21300.32,5175397,182509,2021-10-27T00:00:00
866,Email - Google - Sep2020,Email,Google,3,2020-09-13,2020-11-25,2134,2048.74,1004083,53931,2020-09-01T00:00:00
867,Influencer - LinkedIn - Sep2024,Influencer,LinkedIn,40,2024-09-06,2024-10-21,5511,5629.09,1316810,88903,2024-08-29T00:00:00
868,Search - Twitter - Apr2020,Search,Twitter,22,2020-04-16,2020-06-05,15069,16905.88,2104223,98750,2020-04-03T00:00:00
869,Search - Twitter - Apr2020,Search,Twitter,53,2020-04-16,2020-06-05,15069,16905.88,2104223,98750,2020-04-04T00:00:00
870,Search - Twitter - Apr2020,Search,Twitter,19,2020-04-16,2020-06-05,15069,16905.88,2104223,98750,2020-04-12T00:00:00
871,Email - LinkedIn - Sep2023,Email,LinkedIn,61,2023-09-15,2023-11-18,627,583.03,39165,1196,2023-09-03T00:00:00
872,Email - LinkedIn - Sep2023,Email,LinkedIn,35,2023-09-15,2023-11-18,627,583.03,39165,1196,2023-09-14T00:00:00
873,Search - Twitter - Dec2024,Search,Twitter,42,2024-12-23,2025-01-02,74258,53723.45,18111315,1382905,2024-12-14T00:00:00
874,Search - Twitter - Dec2024,Search,Twitter,3,2024-12-23,2025-01-02,74258,53723.45,18111315,1382905,2024-12-09T00:00:00
875,Search - Twitter - Dec2024,Search,Twitter,57,2024-12-23,2025-01-02,74258,53723.45,18111315,1382905,2024-12-15T00:00:00
876,Search - Twitter - Dec2024,Search,Twitter,31,2024-12-23,2025-01-02,74258,53723.45,18111315,1382905,2024-12-16T00:00:00
877,Video - Instagram - Oct2020,Video,Instagram,37,2020-10-02,2020-12-19,15214,17419.92,8480813,410723,2020-09-30T00:00:00
878,Video - Instagram - Oct2020,Video,Instagram,49,2020-10-02,2020-12-19,15214,17419.92,8480813,410723,2020-09-19T00:00:00
879,Video - Instagram - Oct2020,Video,Instagram,45,2020-10-02,2020-12-19,15214,17419.92,8480813,410723,2020-09-26T00:00:00
880,Video - Instagram - Oct2020,Video,Instagram,59,2020-10-02,2020-12-19,15214,17419.92,8480813,410723,2020-09-23T00:00:00
881,Video - Instagram - Oct2020,Video,Instagram,55,2020-10-02,2020-12-19,15214,17419.92,8480813,410723,2020-09-22T00:00:00
882,Video - Facebook - Dec2020,Video,Facebook,40,2020-12-28,2021-01-19,129780,142785.35,18584120,203611,2020-12-21T00:00:00
883,Influencer - Google - Oct2021,Influencer,Google,47,2021-10-05,2021-11-21,45949,,18584142,1323775,2021-10-02T00:00:00
884,Influencer - Google - Oct2021,Influencer,Google,26,2021-10-05,2021-11-21,45949,,18584142,1323775,2021-10-03T00:00:00
885,Social Media - Facebook - May2022,Social Media,Facebook,59,2022-05-29,2022-08-07,39767,42172.5,16505471,313076,2022-05-23T00:00:00
886,Social Media - Facebook - May2022,Social Media,Facebook,32,2022-05-29,2022-08-07,39767,42172.5,16505471,313076,2022-05-22T00:00:00
887,Email - YouTube - Jun2021,Email,YouTube,49,2021-06-23,2021-07-17,9946,9741.85,1909655,102449,2021-06-21T00:00:00
888,Video - Google - Jul2023,Video,Google,24,2023-07-03,2023-08-18,81056,65383.97,10206792,301123,2023-07-02T00:00:00
889,Video - Google - Jul2023,Video,Google,32,2023-07-03,2023-08-18,81056,65383.97,10206792,301123,2023-06-26T00:00:00
890,Video - Google - Jul2023,Video,Google,34,2023-07-03,2023-08-18,81056,65383.97,10206792,301123,2023-06-23T00:00:00
891,Influencer - Google - Mar2022,Influencer,Google,18,2022-03-15,2022-05-07,64698,50572.74,9988631,111879,2022-03-04T00:00:00
892,Influencer - Google - Mar2022,Influencer,Google,64,2022-03-15,2022-05-07,64698,50572.74,9988631,111879,2022-03-13T00:00:00
893,Influencer - Google - Mar2022,Influencer,Google,59,2022-03-15,2022-05-07,64698,50572.74,9988631,111879,2022-03-02T00:00:00
894,Influencer - Google - Mar2022,Influencer,Google,37,2022-03-15,2022-05-07,64698,50572.74,9988631,111879,2022-03-11T00:00:00
895,Influencer - Google - Mar2022,Influencer,Google,41,2022-03-15,2022-05-07,64698,50572.74,9988631,111879,2022-03-01T00:00:00
896,Email - Facebook - Jun2023,Email,Facebook,17,2023-06-25,2023-07-12,9957,10747.46,3987177,95944,2023-06-12T00:00:00
897,Email - Facebook - Jun2023,Email,Facebook,43,2023-06-25,2023-07-12,9957,10747.46,3987177,95944,2023-06-13T00:00:00
898,Email - Facebook - Jun2023,Email,Facebook,15,2023-06-25,2023-07-12,9957,10747.46,3987177,95944,2023-06-20T00:00:00
899,Email - Facebook - Jun2023,Email,Facebook,53,2023-06-25,2023-07-12,9957,10747.46,3987177,95944,2023-06-20T00:00:00
900,Email - Facebook - Jun2023,Email,Facebook,48,2023-06-25,2023-07-12,9957,10747.46,3987177,95944,2023-06-12T00:00:00
901,Video - Twitter - Sep2020,Video,Twitter,8,2020-09-05,2020-11-11,120649,110488.6,17298881,325852,2020-08-25T00:00:00
902,Video - Twitter - Sep2020,Video,Twitter,20,2020-09-05,2020-11-11,120649,110488.6,17298881,325852,2020-08-27T00:00:00
903,Search - Facebook - Apr2020,Search,Facebook,44,2020-04-22,2020-05-03,91241,79523.81,29214563,1121764,2020-04-14T00:00:00
904,Search - Facebook - Apr2020,Search,Facebook,31,2020-04-22,2020-05-03,91241,79523.81,29214563,1121764,2020-04-10T00:00:00
905,Search - Facebook - Apr2020,Search,Facebook,47,2020-04-22,2020-05-03,91241,79523.81,29214563,1121764,2020-04-10T00:00:00
906,Search - Facebook - Apr2020,Search,Facebook,56,2020-04-22,2020-05-03,91241,79523.81,29214563,1121764,2020-04-08T00:00:00
907,Video - Twitter - Jun2020,Video,Twitter,57,2020-06-22,2020-08-28,54414,50235.66,3667288,263682,2020-06-19T00:00:00
908,Video - Twitter - Jun2020,Video,Twitter,49,2020-06-22,2020-08-28,54414,50235.66,3667288,263682,2020-06-14T00:00:00
909,Video - Twitter - Jun2020,Video,Twitter,35,2020-06-22,2020-08-28,54414,50235.66,3667288,263682,2020-06-21T00:00:00
910,Video - Twitter - Jun2020,Video,Twitter,23,2020-06-22,2020-08-28,54414,50235.66,3667288,263682,2020-06-11T00:00:00
911,Video - Twitter - Jun2020,Video,Twitter,2,2020-06-22,2020-08-28,54414,50235.66,3667288,263682,2020-06-19T00:00:00
912,Email - TikTok - Dec2020,Email,TikTok,24,2020-12-02,2021-01-20,4337,4763.01,2025122,95167,2020-11-26T00:00:00
913,Email - TikTok - Dec2020,Email,TikTok,22,2020-12-02,2021-01-20,4337,4763.01,2025122,95167,2020-11-24T00:00:00
914,Email - TikTok - Dec2020,Email,TikTok,11,2020-12-02,2021-01-20,4337,4763.01,2025122,95167,2020-11-21T00:00:00
915,Email - TikTok - Dec2020,Email,TikTok,53,2020-12-02,2021-01-20,4337,4763.01,2025122,95167,2020-11-18T00:00:00
916,Email - TikTok - Dec2020,Email,TikTok,20,2020-12-02,2021-01-20,4337,4763.01,2025122,95167,2020-12-01T00:00:00
917,Display - YouTube - Mar2023,Display,YouTube,48,2023-03-14,2023-04-22,1931,1692.84,252533,9646,2023-03-07T00:00:00
918,Display - YouTube - Mar2023,Display,YouTube,40,2023-03-14,2023-04-22,1931,1692.84,252533,9646,2023-03-10T00:00:00
919,Display - YouTube - Mar2023,Display,YouTube,10,2023-03-14,2023-04-22,1931,1692.84,252533,9646,2023-02-28T00:00:00
920,Display - YouTube - Mar2023,Display,YouTube,45,2023-03-14,2023-04-22,1931,1692.84,252533,9646,2023-02-28T00:00:00
921,Display - YouTube - Mar2023,Display,YouTube,63,2023-03-14,2023-04-22,1931,1692.84,252533,9646,2023-03-01T00:00:00
922,Search - Twitter - Jun2021,Search,Twitter,63,2021-06-25,2021-09-23,36034,41481.31,15116499,204686,2021-06-13T00:00:00
923,Search - Twitter - Jun2021,Search,Twitter,6,2021-06-25,2021-09-23,36034,41481.31,15116499,204686,2021-06-24T00:00:00
924,Search - Twitter - Jun2021,Search,Twitter,10,2021-06-25,2021-09-23,36034,41481.31,15116499,204686,2021-06-18T00:00:00
925,Video - TikTok - Jun2020,Video,TikTok,48,2020-06-02,2020-06-10,20465,15065.07,7075319,286455,2020-05-30T00:00:00
926,Video - TikTok - Jun2020,Video,TikTok,2,2020-06-02,2020-06-10,20465,15065.07,7075319,286455,2020-05-26T00:00:00
927,Social Media - Facebook - Apr2021,Social Media,Facebook,24,2021-04-19,2021-04-30,5946,6964.46,3177174,181899,2021-04-16T00:00:00
928,Social Media - Facebook - Apr2021,Social Media,Facebook,29,2021-04-19,2021-04-30,5946,6964.46,3177174,181899,2021-04-11T00:00:00
929,Social Media - Facebook - Apr2021,Social Media,Facebook,56,2021-04-19,2021-04-30,5946,6964.46,3177174,181899,2021-04-18T00:00:00
930,Social Media - Facebook - Apr2021,Social Media,Facebook,48,2021-04-19,2021-04-30,5946,6964.46,3177174,181899,2021-04-10T00:00:00
931,Social Media - Facebook - Apr2021,Social Media,Facebook,49,2021-04-19,2021-04-30,5946,6964.46,3177174,181899,2021-04-14T00:00:00
932,Social Media - Twitter - Jan2020,Social Media,Twitter,58,2020-01-16,2020-02-02,40888,,4513305,239854,2020-01-10T00:00:00
933,Social Media - Twitter - Jan2020,Social Media,Twitter,7,2020-01-16,2020-02-02,40888,,4513305,239854,2020-01-10T00:00:00
934,Social Media - Twitter - Jan2020,Social Media,Twitter,3,2020-01-16,2020-02-02,40888,,4513305,239854,2020-01-13T00:00:00
935,Video - Twitter - Aug2022,Video,Twitter,35,2022-08-13,2022-10-30,49643,47565.49,17857808,313794,2022-08-02T00:00:00
936,Video - Twitter - Aug2022,Video,Twitter,41,2022-08-13,2022-10-30,49643,47565.49,17857808,313794,2022-08-06T00:00:00
937,Video - Twitter - Aug2022,Video,Twitter,30,2022-08-13,2022-10-30,49643,47565.49,17857808,313794,2022-08-10T00:00:00
938,Video - Twitter - Aug2022,Video,Twitter,8,2022-08-13,2022-10-30,49643,47565.49,17857808,313794,2022-08-10T00:00:00
939,Video - Twitter - Aug2022,Video,Twitter,17,2022-08-13,2022-10-30,49643,47565.49,17857808,313794,2022-08-09T00:00:00
940,Display - Twitter - Nov2020,Display,Twitter,58,2020-11-21,2020-12-09,15194,,2541763,131947,2020-11-11T00:00:00
941,Display - Twitter - Nov2020,Display,Twitter,12,2020-11-21,2020-12-09,15194,,2541763,131947,2020-11-11T00:00:00
942,Display - Twitter - Nov2020,Display,Twitter,63,2020-11-21,2020-12-09,15194,,2541763,131947,2020-11-10T00:00:00
943,Display - Twitter - Nov2020,Display,Twitter,11,2020-11-21,2020-12-09,15194,,2541763,131947,2020-11-20T00:00:00
944,Display - Twitter - Nov2020,Display,Twitter,40,2020-11-21,2020-12-09,15194,,2541763,131947,2020-11-09T00:00:00
945,Social Media - TikTok - Nov2024,Social Media,TikTok,15,2024-11-14,2024-11-22,47156,47984.8,12476345,952065,2024-11-06T00:00:00
946,Social Media - TikTok - Nov2024,Social Media,TikTok,36,2024-11-14,2024-11-22,47156,47984.8,12476345,952065,2024-11-11T00:00:00
947,Social Media - Twitter - Dec2022,Social Media,Twitter,39,2022-12-24,2023-03-04,29065,33116.42,6367014,66835,2022-12-16T00:00:00
948,Social Media - Twitter - Dec2022,Social Media,Twitter,1,2022-12-24,2023-03-04,29065,33116.42,6367014,66835,2022-12-18T00:00:00
949,Influencer - Instagram - Jun2024,Influencer,Instagram,5,2024-06-11,2024-08-05,44990,31559.84,12101649,518753,2024-06-01T00:00:00
950,Influencer - Instagram - Jun2024,Influencer,Instagram,38,2024-06-11,2024-08-05,44990,31559.84,12101649,518753,2024-06-02T00:00:00
951,Influencer - Instagram - Jun2024,Influencer,Instagram,18,2024-06-11,2024-08-05,44990,31559.84,12101649,518753,2024-06-04T00:00:00
952,Influencer - Instagram - Jun2024,Influencer,Instagram,31,2024-06-11,2024-08-05,44990,31559.84,12101649,518753,2024-05-29T00:00:00
953,Influencer - TikTok - Jun2021,Influencer,TikTok,40,2021-06-19,2021-07-26,18258,16454.22,7727180,155652,2021-06-13T00:00:00
954,Influencer - TikTok - Jun2021,Influencer,TikTok,45,2021-06-19,2021-07-26,18258,16454.22,7727180,155652,2021-06-07T00:00:00
955,Influencer - TikTok - Jun2021,Influencer,TikTok,19,2021-06-19,2021-07-26,18258,16454.22,7727180,155652,2021-06-07T00:00:00
956,Display - TikTok - Oct2023,Display,TikTok,15,2023-10-12,2023-11-23,6448,5809.1,2375314,137535,2023-10-10T00:00:00
957,Display - TikTok - Oct2023,Display,TikTok,53,2023-10-12,2023-11-23,6448,5809.1,2375314,137535,2023-09-29T00:00:00
958,Display - TikTok - Oct2023,Display,TikTok,45,2023-10-12,2023-11-23,6448,5809.1,2375314,137535,2023-10-01T00:00:00
959,Display - TikTok - Oct2023,Display,TikTok,39,2023-10-12,2023-11-23,6448,5809.1,2375314,137535,2023-09-29T00:00:00
960,Search - LinkedIn - Feb2024,Search,LinkedIn,36,2024-02-12,2024-04-16,31162,31318.39,11245363,134717,2024-02-11T00:00:00
961,Search - LinkedIn - Feb2024,Search,LinkedIn,25,2024-02-12,2024-04-16,31162,31318.39,11245363,134717,2024-01-30T00:00:00
962,Search - LinkedIn - Feb2024,Search,LinkedIn,41,2024-02-12,2024-04-16,31162,31318.39,11245363,134717,2024-02-07T00:00:00
963,Search - LinkedIn - Feb2024,Search,LinkedIn,57,2024-02-12,2024-04-16,31162,31318.39,11245363,134717,2024-02-01T00:00:00
964,Search - LinkedIn - Feb2024,Search,LinkedIn,52,2024-02-12,2024-04-16,31162,31318.39,11245363,134717,2024-02-10T00:00:00
965,Influencer - Facebook - Jan2021,Influencer,Facebook,20,2021-01-24,2021-03-30,42020,46364.25,6722001,265031,2021-01-21T00:00:00
966,Influencer - Facebook - Jan2021,Influencer,Facebook,9,2021-01-24,2021-03-30,42020,46364.25,6722001,265031,2021-01-15T00:00:00
967,Influencer - Facebook - Jan2021,Influencer,Facebook,33,2021-01-24,2021-03-30,42020,46364.25,6722001,265031,2021-01-16T00:00:00
968,Influencer - YouTube - Jun2021,Influencer,YouTube,14,2021-06-05,2021-07-26,39141,,19457887,797984,2021-06-01T00:00:00
969,Influencer - YouTube - Jun2021,Influencer,YouTube,57,2021-06-05,2021-07-26,39141,,19457887,797984,2021-05-25T00:00:00
970,Influencer - YouTube - Jun2021,Influencer,YouTube,4,2021-06-05,2021-07-26,39141,,19457887,797984,2021-06-03T00:00:00
971,Search - Facebook - Apr2023,Search,Facebook,43,2023-04-28,2023-06-26,15289,13453.52,1880313,144049,2023-04-14T00:00:00
972,Search - Facebook - Apr2023,Search,Facebook,64,2023-04-28,2023-06-26,15289,13453.52,1880313,144049,2023-04-16T00:00:00
