event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
21482,2024-09-07T16:41:50,4613,session_18608,checkout,,,tablet,Samsung Internet,1420
21483,2023-06-10T11:38:22,81,session_56799,cart,,,desktop,Chrome,1567
21484,2022-05-31T20:06:02,270,session_90345,cart,,,desktop,Safari,523
21485,2021-03-15T00:29:38,,session_27533,category,,,,,128
21486,2022-11-06T01:44:23,,session_3160,account,,,tablet,Firefox,1396
21487,2020-09-29T09:22:31,,session_40402,product_detail,24,,desktop,Firefox,125
21488,2023-08-29T20:52:23,,session_49742,search,,,desktop,Safari,748
21489,2022-10-02T18:59:26,,session_60235,account,,,mobile,Samsung Internet,1471
21490,2021-12-01T15:01:22,970,session_68681,category,,,mobile,Firefox,1606
21491,2020-06-24T00:37:14,,session_61984,category,,,tablet,Firefox,353
21492,2024-06-21T10:00:56,4148,session_36286,product_detail,62,,desktop,Firefox,1610
21493,2024-08-26T04:56:41,2076,session_73072,product_detail,56,,mobile,Edge,1795
21494,2024-09-11T15:25:58,,session_15663,search,,,desktop,Edge,1502
21495,2020-06-11T16:44:47,,session_60430,product_detail,4,1240,tablet,Safari,1330
21496,2020-06-21T01:13:13,,session_17210,product_detail,30,,mobile,Safari,1000
21497,2022-01-14T22:12:59,,session_30298,product_detail,26,,desktop,Firefox,1142
21498,2023-05-14T23:11:08,,session_16731,cart,,,desktop,Safari,958
21499,2022-12-15T17:16:11,,session_4131,cart,,,,,166
21500,2024-03-17T10:51:12,3899,session_5512,cart,,,tablet,Firefox,1664
21501,2020-06-27T08:53:46,,session_45855,category,,,,,113
21502,2022-04-29T15:59:18,,session_47359,checkout,,,tablet,Chrome,1327
21503,2024-04-13T06:28:53,4436,session_64115,cart,,,desktop,Chrome,700
21504,2022-12-15T17:20:55,,session_94405,account,,,tablet,Edge,918
21505,2021-06-19T15:12:03,,session_24032,category,,,,,748
21506,2022-06-18T17:32:17,,session_22758,search,,,mobile,Safari,330
21507,2022-08-17T08:38:31,3932,session_78999,cart,,,mobile,Safari,844
21508,2022-07-31T17:51:35,587,session_37175,account,,,mobile,Samsung Internet,160
21509,2023-04-03T00:29:41,,session_71200,cart,,,mobile,Chrome,1620
21510,2021-02-25T10:31:55,,session_69801,checkout,,,mobile,Chrome,1575
21511,2020-02-26T14:59:39,,session_44182,home,,,desktop,Samsung Internet,536
21512,2023-02-18T09:12:38,,session_55602,checkout,,,mobile,Safari,1565
21513,2021-03-08T18:59:45,3540,session_40616,account,,,tablet,Chrome,1418
21514,2024-09-27T00:19:07,3717,session_98197,search,,,,,1197
21515,2024-02-28T06:03:10,2134,session_64669,cart,,,tablet,Safari,405
21516,2021-06-13T12:05:26,,session_18309,account,,,mobile,Samsung Internet,646
21517,2023-01-02T08:40:45,2490,session_15156,search,,,desktop,Safari,700
21518,2023-02-13T12:34:56,3813,session_17728,search,,,mobile,Samsung Internet,902
21519,2022-06-12T18:19:43,,session_72693,product_detail,2,,desktop,Chrome,1283
21520,2021-04-21T11:52:24,3947,session_13801,product_detail,37,1253,mobile,Chrome,1209
21521,2021-07-27T20:19:05,964,session_42901,product_detail,61,,tablet,Firefox,1139
21522,2024-04-14T05:27:55,4320,session_86975,search,,,tablet,Safari,1589
21523,2024-02-17T11:55:56,3462,session_5960,home,,,tablet,Safari,310
21524,2024-03-02T10:54:51,1913,session_51408,cart,,,tablet,Safari,473
21525,2023-02-12T20:10:05,1261,session_21066,search,,,tablet,Chrome,-1614
21526,2021-12-02T16:39:56,,session_6898,checkout,,,mobile,Safari,717
21527,2020-03-31T09:43:54,,session_12286,account,,,tablet,Firefox,401
21528,2023-05-05T00:26:12,,session_30170,account,,,desktop,Chrome,1783
21529,2024-09-19T21:51:09,4648,session_60962,cart,,,desktop,Safari,1312
21530,2023-05-01T14:52:29,,session_94189,checkout,,,desktop,Samsung Internet,460
21531,2023-09-19T01:31:10,2771,session_69641,checkout,,,tablet,Safari,1306
21532,2022-12-09T03:42:45,2710,session_1522,search,,,tablet,Firefox,1453
21533,2022-03-21T04:44:09,4643,session_21895,search,,,tablet,Samsung Internet,123
21534,2022-06-27T00:20:14,,session_89964,account,,,mobile,Edge,770
21535,2024-07-09T15:30:10,,session_80711,home,,,desktop,Samsung Internet,1264
21536,2023-04-04T14:43:52,2471,session_46513,home,,,mobile,Safari,848
21537,2020-06-23T20:59:20,2145,session_32149,cart,,,mobile,Firefox,1447
21538,2023-06-09T16:05:05,4047,session_23622,home,,,mobile,Edge,640
21539,2022-12-05T19:30:59,,session_31894,checkout,,,tablet,Safari,314
21540,2020-07-01T18:39:20,,session_97419,cart,,,mobile,Safari,1667
21541,2024-10-14T09:52:45,4843,session_60582,search,,,desktop,Firefox,285
21542,2023-08-27T12:38:50,,session_28923,cart,,,tablet,Chrome,662
21543,2024-02-04T05:16:22,1837,session_95582,product_detail,35,657,tablet,Samsung Internet,762
21544,2021-05-07T11:35:05,,session_34118,account,,,mobile,Edge,446
21545,2024-03-11T17:17:35,,session_81451,home,,,desktop,Samsung Internet,881
21546,2020-09-28T06:13:34,,session_66940,category,,,,,818
21547,2022-10-11T02:23:44,2383,session_716,product_detail,15,,desktop,Firefox,1417
21548,2021-02-25T14:30:37,,session_74085,checkout,,,desktop,Samsung Internet,340
21549,2024-11-28T06:23:14,,session_157,category,,,mobile,Safari,84
21550,2021-06-02T15:54:21,,session_26835,checkout,,,mobile,Samsung Internet,1670
21551,2020-10-20T20:03:46,,session_82080,account,,,desktop,Chrome,1138
21552,2030-01-01T00:00:00,,session_82570,checkout,,,desktop,Edge,1239
21553,2024-08-26T18:31:54,2528,session_43876,checkout,,,tablet,Samsung Internet,1529
21554,2020-04-09T02:43:30,,session_59357,cart,,,desktop,Edge,737
21555,2021-09-30T13:54:01,925,session_65242,account,,,desktop,Safari,784
21556,2021-11-07T18:24:30,,session_93044,checkout,,,mobile,Edge,1769
21557,2023-08-29T01:00:04,3990,session_5974,account,,,tablet,Edge,846
21558,2024-05-06T14:03:46,3663,session_85167,product_detail,36,,tablet,Firefox,177
21559,2021-12-12T09:02:14,,session_79376,category,,,tablet,Edge,791
21560,2024-06-30T14:19:15,2922,session_24009,cart,,,tablet,Samsung Internet,791
21561,2021-04-26T10:32:23,,session_35254,cart,,,desktop,Safari,855
21562,2030-01-01T00:00:00,,session_67195,home,,,mobile,Samsung Internet,738
21563,2022-04-16T16:16:48,4694,session_84647,home,,,desktop,Edge,523
21564,2021-02-02T23:17:05,3607,session_15831,account,,,desktop,Edge,490
21565,2024-07-02T14:52:09,640,session_80127,search,,,desktop,Safari,1071
21566,2022-12-20T06:15:51,3913,session_4563,product_detail,50,,tablet,Firefox,359
21567,2020-08-31T09:04:22,,session_39991,cart,,,desktop,Firefox,708
21568,2022-11-19T02:27:01,,session_66069,account,,,tablet,Chrome,435
21569,2020-05-23T09:19:05,,session_26005,home,,,desktop,Chrome,1159
21570,2024-04-08T12:55:52,741,session_18789,cart,,,mobile,Edge,785
21571,2022-03-11T00:35:33,175,session_19285,search,,,tablet,Chrome,540
21572,2023-09-03T04:47:00,3150,session_84540,cart,,,desktop,Samsung Internet,615
21573,2021-09-24T04:33:28,,session_80143,search,,,mobile,Safari,88
21574,2020-12-13T05:02:21,,session_44724,category,,,desktop,Edge,293
21575,2024-04-30T17:27:03,,session_99475,cart,,,mobile,Firefox,1381
21576,2020-08-20T08:20:49,,session_49780,category,,,mobile,Edge,1513
21577,2024-10-22T14:35:09,840,session_22526,category,,,tablet,Firefox,1021
21578,2020-06-10T10:46:43,,session_83366,account,,,tablet,Edge,1374
21579,2021-10-11T14:27:06,3919,session_21139,home,,,tablet,Samsung Internet,519
21580,2020-10-25T01:15:23,,session_84543,account,,,mobile,Safari,913
21581,2020-05-16T02:45:04,,session_64347,cart,,,tablet,Edge,1697
21582,2020-12-31T11:29:26,4379,session_24715,home,,,tablet,Firefox,1475
21583,2022-04-21T07:04:57,4486,session_87106,cart,,,mobile,Samsung Internet,1728
21584,2021-04-30T05:45:51,,session_60441,product_detail,48,308,tablet,Safari,192
21585,2023-03-21T08:44:39,2000,session_25458,product_detail,58,1039,mobile,Chrome,171
21586,2020-08-29T06:49:33,,session_63325,category,,,mobile,Safari,431
21587,2021-07-15T03:41:27,,session_42680,account,,,mobile,Samsung Internet,1146
21588,2024-08-12T05:03:41,2566,session_72562,account,,,,,1683
21589,2020-01-03T09:37:12,,session_12235,category,,,desktop,Edge,323
21590,2020-12-02T13:05:41,,session_5007,account,,,desktop,Samsung Internet,888
21591,2021-04-17T04:51:57,,session_22810,checkout,,,,,1219
21592,2020-03-10T20:13:25,,session_27154,cart,,,desktop,Samsung Internet,1525
21593,2024-10-02T17:49:49,4723,session_89317,account,,,tablet,Safari,1640
21594,2022-04-15T18:53:56,,session_91257,account,,,desktop,Firefox,348
21595,2022-12-03T00:54:27,3471,session_48532,account,,,desktop,Samsung Internet,1627
21596,2020-01-06T11:30:08,,session_1625,category,,,mobile,Firefox,708
21597,2024-04-13T21:31:45,,session_3311,home,,,tablet,Safari,1394
21598,2022-05-13T11:53:32,,session_17931,checkout,,,mobile,Edge,1243
21599,2023-02-19T20:20:29,,session_44949,category,,,desktop,Samsung Internet,1077
21600,2030-01-01T00:00:00,3723,session_44341,cart,,,mobile,Firefox,1273
21601,2020-10-04T03:42:44,,session_27240,cart,,,mobile,Safari,312
21602,2023-11-26T06:39:21,4638,session_66279,home,,,desktop,Firefox,768
21603,2023-03-13T21:53:02,616,session_36964,search,,,tablet,Samsung Internet,-914
21604,2023-06-27T03:32:01,3551,session_14262,checkout,,,desktop,Chrome,256
21605,2021-02-07T03:47:10,,session_52836,category,,,desktop,Safari,1564
21606,2020-09-07T11:53:18,,session_88046,account,,,desktop,Firefox,1217
21607,2022-03-30T01:54:38,,session_75343,account,,,desktop,Safari,385
21608,2023-06-03T20:43:39,21,session_75533,home,,,mobile,Samsung Internet,450
21609,2024-09-19T04:10:39,,session_44754,product_detail,58,,,,1426
21610,2020-06-10T20:50:22,,session_47642,category,,,desktop,Firefox,357
21611,2023-01-13T08:50:22,,session_37918,cart,,,desktop,Edge,362
21612,2020-04-01T20:27:05,,session_64445,home,,,tablet,Edge,1422
21613,2021-12-04T10:01:04,,session_85562,product_detail,35,597,mobile,Safari,161
21614,2023-04-01T04:16:00,,session_94525,product_detail,46,,desktop,Samsung Internet,1259
21615,2021-05-03T08:51:50,,session_47129,checkout,,,tablet,Chrome,1425
21616,2022-10-22T22:03:26,,session_81076,account,,,mobile,Safari,1096
21617,2021-09-20T10:32:14,,session_79745,cart,,,desktop,Safari,903
21618,2022-08-24T07:48:54,1756,session_44414,home,,,mobile,Samsung Internet,1695
21619,2021-09-14T23:12:51,1336,session_25899,search,,,tablet,Edge,856
21620,2023-08-26T23:23:55,1050,session_26036,cart,,,desktop,Samsung Internet,1311
21621,2022-09-11T11:13:27,538,session_14590,cart,,,desktop,Edge,1672
21622,2021-12-14T14:25:29,,session_57471,checkout,,,mobile,Edge,968
21623,2021-08-26T16:52:23,3136,session_73306,home,,,tablet,Samsung Internet,427
21624,2022-08-17T10:14:52,3428,session_64074,cart,,,desktop,Samsung Internet,692
21625,2024-05-16T21:11:17,,session_70236,checkout,,,tablet,Edge,1210
21626,2022-06-01T05:29:08,,session_70811,search,,,desktop,Chrome,250
21627,2024-06-04T10:25:14,,session_16110,category,,,mobile,Edge,720
21628,2024-01-25T19:24:38,4335,session_22442,checkout,,,mobile,Firefox,1663
21629,2022-06-23T07:21:54,3855,session_12196,product_detail,16,,desktop,Chrome,1746
21630,2024-08-25T13:09:07,4642,session_36550,search,,,desktop,Edge,278
21631,2021-10-13T15:54:29,,session_94673,checkout,,,desktop,Safari,558
21632,2023-10-14T11:04:58,,session_65916,cart,,,mobile,Safari,150
21633,2023-03-15T12:59:19,4525,session_82862,search,,,desktop,Edge,1023
21634,2023-05-20T08:06:40,,session_43890,account,,,mobile,Samsung Internet,1469
21635,2023-05-17T21:17:19,,session_22772,checkout,,,desktop,Samsung Internet,542
21636,2021-07-20T20:37:54,,session_21115,product_detail,48,680,tablet,Chrome,1677
21637,2021-12-12T04:43:07,2359,session_8416,category,,,tablet,Firefox,1274
21638,2020-07-26T04:25:03,,session_63270,account,,,desktop,Safari,1506
21639,2022-09-01T09:13:54,3048,session_63623,cart,,,desktop,Safari,585
21640,2020-05-07T11:05:53,939,session_70856,home,,,desktop,Chrome,1378
21641,2024-02-03T00:10:44,1725,session_23582,search,,,mobile,Edge,926
21642,2020-01-10T08:23:40,,session_35654,account,,,desktop,Safari,235
21643,2020-09-22T02:53:35,,session_26277,checkout,,,,,789
21644,2021-10-07T16:48:22,,session_24430,cart,,,mobile,Chrome,1245
21645,2021-09-25T00:56:51,,session_32069,search,,,mobile,Safari,1456
21646,2030-01-01T00:00:00,,session_73027,search,,,tablet,Safari,1001
21647,2022-03-12T09:07:46,,session_6861,cart,,,,,1596
21648,2024-06-10T03:54:28,238,session_57075,search,,,mobile,Samsung Internet,-217
21649,2020-07-17T09:12:27,,session_99729,checkout,,,mobile,Samsung Internet,1453
21650,2022-09-02T15:16:58,1566,session_89746,category,,,mobile,Safari,267
21651,2020-06-04T04:44:05,,session_14122,account,,,tablet,Edge,172
21652,2023-08-24T18:26:16,2968,session_68541,search,,,mobile,Firefox,840
21653,2020-11-07T13:06:55,,session_27028,account,,,desktop,Chrome,441
21654,2022-06-26T06:38:00,,session_21141,account,,,desktop,Edge,73
21655,2030-01-01T00:00:00,3525,session_51074,search,,,desktop,Samsung Internet,1432
21656,2020-12-26T11:47:40,,session_91770,account,,,desktop,Safari,1379
21657,2021-07-05T16:54:18,,session_49580,category,,,mobile,Firefox,1515
21658,2023-01-25T08:45:28,2281,session_27631,category,,,desktop,Edge,483
21659,2022-05-31T23:16:20,,session_93795,checkout,,,mobile,Safari,272
21660,2021-02-13T15:19:49,,session_59963,category,,,mobile,Chrome,1667
21661,2023-08-17T01:44:07,,session_18571,cart,,,tablet,Edge,522
21662,2022-07-29T18:46:00,,session_58697,category,,,desktop,Safari,156
21663,2022-10-03T18:20:52,3171,session_34745,home,,,tablet,Safari,608
21664,2021-10-24T07:27:20,,session_20845,home,,,mobile,Chrome,-1342
21665,2023-12-22T19:05:02,4418,session_43865,checkout,,,tablet,Samsung Internet,313
21666,2023-12-28T07:36:15,319,session_10387,home,,,tablet,Firefox,916
21667,2022-09-22T05:59:40,,session_5860,product_detail,45,,desktop,Safari,976
21668,2021-10-15T19:35:59,,session_54689,search,,,tablet,Samsung Internet,708
21669,2023-08-07T07:34:53,3902,session_67490,category,,,mobile,Firefox,1494
21670,2030-01-01T00:00:00,,session_71422,checkout,,,desktop,Edge,970
21671,2021-11-15T16:00:00,,session_60512,home,,,tablet,Safari,1194
21672,2021-06-04T03:59:03,,session_65169,product_detail,15,252,tablet,Firefox,1420
21673,2022-02-19T12:18:17,,session_7919,checkout,,,mobile,Safari,319
21674,2024-07-10T14:52:54,3433,session_4881,category,,,desktop,Samsung Internet,1783
21675,2021-11-13T07:03:00,,session_81105,home,,,mobile,Edge,535
21676,2024-03-14T14:35:36,,session_31018,product_detail,11,,tablet,Safari,1643
21677,2022-12-30T07:52:09,,session_91760,account,,,desktop,Edge,1586
21678,2023-09-08T07:08:29,,session_42983,search,,,desktop,Edge,349
21679,2024-08-17T02:57:25,,session_42367,home,,,desktop,Edge,72
21680,2023-06-17T00:43:47,,session_23809,category,,,desktop,Safari,1490
21681,2022-03-31T00:28:58,2596,session_48245,home,,,desktop,Firefox,1242
21682,2020-09-17T10:02:07,,session_25777,search,,,tablet,Chrome,295
21683,2020-06-29T10:51:19,,session_27587,home,,,tablet,Firefox,196
21684,2021-09-14T10:32:55,,session_41839,checkout,,,tablet,Chrome,1674
21685,2023-02-10T12:04:48,,session_68992,checkout,,,desktop,Chrome,1709
21686,2023-08-30T20:47:20,,session_72827,product_detail,54,,desktop,Firefox,321
21687,2023-10-01T03:18:03,4905,session_62870,home,,,tablet,Chrome,915
21688,2023-10-01T21:07:39,,session_58021,product_detail,25,,desktop,Chrome,189
21689,2021-12-24T05:16:27,4933,session_31666,home,,,mobile,Edge,1474
21690,2020-11-23T23:42:15,,session_85494,checkout,,,tablet,Chrome,1485
21691,2023-10-22T08:43:31,1534,session_56328,search,,,desktop,Samsung Internet,1743
21692,2020-04-08T16:57:28,,session_96584,account,,,,,1448
21693,2021-03-28T22:00:07,,session_66785,account,,,tablet,Firefox,1528
21694,2021-04-05T18:08:51,465,session_22773,cart,,,desktop,Firefox,1008
21695,2023-05-29T12:20:06,1025,session_88609,cart,,,mobile,Edge,1246
21696,2020-08-17T03:39:06,,session_18252,checkout,,,mobile,Chrome,1767
21697,2024-08-22T22:30:21,,session_40330,checkout,,,desktop,Chrome,787
21698,2023-09-28T14:53:00,,session_51586,cart,,,mobile,Edge,566
21699,2021-08-06T05:42:24,,session_29297,category,,,mobile,Samsung Internet,401
21700,2021-06-17T18:43:45,,session_40680,account,,,desktop,Safari,1169
21701,2022-07-24T22:21:09,,session_28262,cart,,,tablet,Edge,839
21702,2022-01-16T21:25:44,,session_64026,checkout,,,desktop,Samsung Internet,1523
21703,2023-04-18T22:58:10,,session_58496,cart,,,tablet,Safari,1330
21704,2020-08-13T08:47:51,,session_97292,search,,,tablet,Samsung Internet,1007
21705,2022-10-07T23:56:25,4006,session_36294,checkout,,,,,1766
21706,2022-03-09T16:53:08,692,session_95559,cart,,,tablet,Safari,840
21707,2020-08-06T10:45:38,,session_24484,product_detail,2,,desktop,Firefox,-371
21708,2020-09-01T19:17:14,,session_62604,home,,,mobile,Safari,342
21709,2024-05-12T20:15:05,4648,session_2219,search,,,tablet,Samsung Internet,1657
21710,2024-06-17T14:13:38,,session_94852,search,,,mobile,Firefox,969
21711,2022-06-19T18:12:32,,session_79844,product_detail,48,,tablet,Safari,1281
21712,2022-10-16T00:31:58,,session_32036,product_detail,30,937,tablet,Samsung Internet,730
21713,2024-08-30T00:08:37,567,session_88922,checkout,,,mobile,Safari,220
21714,2023-02-20T00:39:01,,session_37605,home,,,,,312
21715,2030-01-01T00:00:00,,session_48560,product_detail,47,,mobile,Samsung Internet,943
21716,2021-04-24T21:19:06,,session_496,cart,,,mobile,Chrome,1030
21717,2020-09-15T07:32:43,,session_49876,search,,,desktop,Firefox,234
21718,2021-10-04T04:23:48,,session_3990,home,,,mobile,Samsung Internet,517
21719,2023-06-16T14:31:09,,session_23715,product_detail,16,,mobile,Firefox,532
21720,2024-01-15T07:13:10,,session_76245,account,,,desktop,Safari,1185
21721,2023-01-10T10:55:15,,session_6057,account,,,mobile,Chrome,1343
21722,2023-12-09T18:16:11,,session_13968,search,,,desktop,Chrome,257
21723,2022-01-31T04:23:36,3441,session_20758,checkout,,,desktop,Safari,1546
21724,2020-10-23T16:31:53,,session_82840,account,,,tablet,Edge,1179
21725,2021-07-06T14:08:41,,session_11160,category,,,mobile,Samsung Internet,471
21726,2023-09-26T12:49:52,4647,session_89439,category,,,mobile,Firefox,375
21727,2020-07-06T14:45:31,,session_84161,cart,,,desktop,Chrome,1025
21728,2024-04-18T21:49:19,831,session_11339,checkout,,,tablet,Firefox,1254
21729,2021-12-08T12:39:29,,session_46257,checkout,,,tablet,Safari,518
21730,2023-04-19T16:57:17,4642,session_4953,product_detail,29,647,tablet,Safari,1635
21731,2022-06-21T18:19:51,2621,session_54190,account,,,mobile,Edge,1661
21732,2021-11-27T12:31:24,,session_58967,product_detail,24,696,tablet,Samsung Internet,1286
21733,2020-07-29T07:40:47,,session_86608,cart,,,desktop,Samsung Internet,207
21734,2020-08-17T19:03:05,,session_39071,home,,,,,203
21735,2020-09-12T03:52:07,3482,session_19725,account,,,tablet,Edge,111
21736,2021-11-10T10:36:28,,session_59911,category,,,desktop,Samsung Internet,315
21737,2022-07-09T03:43:50,,session_19928,search,,,desktop,Edge,62
21738,2021-12-31T23:59:45,,session_216,product_detail,27,,mobile,Edge,731
21739,2024-01-16T06:10:52,3189,session_85418,cart,,,tablet,Chrome,84
21740,2023-07-13T05:58:59,2462,session_33180,checkout,,,tablet,Safari,1083
21741,2020-06-05T17:45:51,,session_75219,home,,,tablet,Safari,488
21742,2024-07-19T10:11:14,,session_51919,checkout,,,desktop,Safari,1170
21743,2023-10-13T20:42:43,4900,session_53044,search,,,mobile,Firefox,787
21744,2020-04-05T13:03:59,,session_59451,account,,,desktop,Samsung Internet,425
21745,2023-08-26T01:59:13,3870,session_88570,search,,,mobile,Firefox,217
21746,2020-03-12T18:11:30,,session_89691,product_detail,42,,tablet,Firefox,1141
21747,2024-12-02T14:59:24,856,session_44515,category,,,desktop,Edge,1335
21748,2021-10-11T20:27:32,,session_95652,cart,,,desktop,Safari,-683
21749,2024-12-29T04:10:02,,session_38937,checkout,,,tablet,Safari,1040
21750,2023-02-04T00:03:22,2605,session_32720,search,,,desktop,Samsung Internet,1696
21751,2020-01-18T11:18:32,,session_9061,product_detail,62,,mobile,Firefox,1691
21752,2023-10-28T04:12:04,,session_13491,category,,,tablet,Samsung Internet,230
21753,2023-09-07T02:49:03,2281,session_53718,cart,,,desktop,Edge,266
21754,2023-03-27T07:40:16,,session_24811,cart,,,mobile,Firefox,1459
21755,2024-08-10T09:40:32,2480,session_98681,cart,,,mobile,Chrome,950
21756,2022-03-14T18:33:07,2367,session_6326,home,,,desktop,Safari,156
21757,2020-07-11T18:12:52,,session_84432,cart,,,,,1345
21758,2023-10-25T02:33:39,1332,session_47237,search,,,tablet,Edge,987
21759,2021-01-17T05:14:52,3002,session_46972,product_detail,8,,desktop,Edge,1330
21760,2021-01-28T16:38:59,,session_35594,category,,,,,90
21761,2020-07-19T20:00:28,,session_55026,checkout,,,desktop,Edge,1027
21762,2021-01-17T14:17:03,,session_31418,account,,,tablet,Safari,1312
21763,2020-01-20T12:39:02,,session_28893,cart,,,mobile,Edge,590
21764,2023-08-18T04:51:22,,session_74019,product_detail,37,,desktop,Edge,457
21765,2021-07-17T13:03:26,,session_44109,product_detail,31,,tablet,Samsung Internet,207
21766,2023-03-08T12:53:17,,session_99710,cart,,,mobile,Edge,1313
21767,2020-02-05T01:32:53,,session_83862,account,,,tablet,Safari,1189
21768,2023-06-14T19:29:45,,session_59214,account,,,desktop,Safari,787
21769,2020-10-24T05:27:34,,session_62677,category,,,desktop,Edge,757
21770,2021-11-05T05:31:22,,session_59619,home,,,desktop,Firefox,522
21771,2023-12-06T12:14:48,,session_55570,cart,,,tablet,Samsung Internet,1627
21772,2024-02-01T02:19:21,1819,session_84882,product_detail,31,656,mobile,Safari,1779
21773,2020-09-03T09:43:55,444,session_59413,cart,,,mobile,Samsung Internet,97
21774,2020-11-04T11:04:40,,session_92929,cart,,,desktop,Chrome,1227
21775,2020-12-21T02:16:16,4305,session_41842,search,,,desktop,Firefox,325
21776,2023-08-29T22:31:29,1447,session_42472,product_detail,31,,mobile,Safari,1250
21777,2023-03-17T03:52:03,185,session_37203,checkout,,,mobile,Samsung Internet,1734
21778,2021-07-27T15:22:52,3492,session_68347,checkout,,,tablet,Edge,1355
21779,2030-01-01T00:00:00,,session_14679,account,,,tablet,Edge,237
21780,2023-02-09T18:16:48,3904,session_98431,cart,,,mobile,Samsung Internet,849
21781,2023-11-20T04:43:17,3550,session_33899,checkout,,,tablet,Edge,933
21782,2023-10-13T08:30:57,4164,session_41510,home,,,,,1294
21783,2022-01-23T10:39:58,,session_32328,cart,,,mobile,Edge,1652
21784,2021-05-03T23:57:57,,session_34584,home,,,mobile,Chrome,1571
21785,2020-07-23T06:06:02,,session_90508,account,,,tablet,Edge,594
21786,2021-04-05T11:44:24,,session_90863,cart,,,desktop,Samsung Internet,422
21787,2022-11-06T14:06:13,,session_47703,product_detail,48,1513,mobile,Edge,1467
21788,2023-11-14T11:31:31,4132,session_6218,home,,,mobile,Chrome,1320
21789,2024-01-22T03:19:38,4027,session_95512,home,,,mobile,Samsung Internet,450
21790,2024-03-13T14:58:03,,session_77515,checkout,,,tablet,Edge,1166
21791,2021-01-04T19:45:14,,session_54858,checkout,,,mobile,Firefox,101
21792,2021-11-18T19:11:41,,session_81088,search,,,tablet,Chrome,1123
21793,2022-12-24T04:30:58,,session_89817,product_detail,45,,tablet,Firefox,1129
21794,2022-03-06T06:28:51,2077,session_8808,account,,,mobile,Edge,1268
21795,2024-04-19T14:12:57,146,session_52263,cart,,,,,1101
21796,2023-12-08T03:41:00,,session_78127,search,,,mobile,Samsung Internet,1052
21797,2020-09-04T19:41:27,,session_96124,cart,,,mobile,Safari,1529
21798,2023-09-25T06:37:38,925,session_43544,account,,,mobile,Safari,1377
21799,2020-07-03T06:19:33,,session_72930,home,,,mobile,Firefox,588
21800,2024-01-16T00:53:44,,session_43853,category,,,,,709
21801,2021-03-23T07:48:59,,session_82194,account,,,mobile,Safari,1103
21802,2021-07-08T11:23:59,4687,session_91404,checkout,,,tablet,Firefox,1699
21803,2021-10-17T20:04:11,,session_84278,checkout,,,mobile,Edge,799
21804,2023-02-04T04:31:03,,session_77718,checkout,,,mobile,Safari,1599
21805,2023-01-14T18:04:26,,session_92731,account,,,tablet,Firefox,1341
21806,2023-09-22T12:46:46,,session_76160,cart,,,tablet,Firefox,1677
21807,2030-01-01T00:00:00,,session_48626,account,,,tablet,Edge,933
21808,2021-07-22T07:33:20,,session_10036,home,,,mobile,Safari,624
21809,2023-06-25T04:52:11,,session_65867,search,,,mobile,Firefox,680
21810,2021-06-21T22:37:55,,session_80950,product_detail,51,,desktop,Samsung Internet,888
21811,2030-01-01T00:00:00,,session_32688,product_detail,61,,,,1512
21812,2022-07-27T06:14:00,,session_61249,account,,,desktop,Firefox,668
21813,2020-11-16T07:51:14,,session_42896,category,,,desktop,Firefox,460
21814,2020-02-04T08:46:08,,session_3834,category,,,desktop,Edge,913
21815,2024-12-21T15:41:03,4255,session_50600,product_detail,35,,mobile,Samsung Internet,177
21816,2024-08-23T06:07:49,2797,session_80044,home,,,tablet,Firefox,152
21817,2021-12-01T19:26:24,,session_94913,checkout,,,mobile,Samsung Internet,926
21818,2022-09-20T00:45:27,,session_33691,search,,,mobile,Safari,1657
21819,2020-06-28T13:37:30,,session_73908,product_detail,64,,desktop,Samsung Internet,741
21820,2024-06-21T18:34:43,3662,session_76409,account,,,tablet,Edge,701
21821,2020-09-25T20:39:15,,session_98677,product_detail,5,637,mobile,Samsung Internet,765
21822,2023-07-15T03:14:46,,session_43147,account,,,tablet,Firefox,1282
21823,2021-01-01T07:36:21,3609,session_22198,cart,,,tablet,Firefox,1137
21824,2020-06-05T09:20:14,,session_23370,checkout,,,desktop,Safari,1219
21825,2020-05-11T08:02:10,,session_17167,cart,,,tablet,Firefox,1230
21826,2024-02-26T04:58:29,,session_2232,home,,,tablet,Safari,1020
21827,2023-06-05T19:06:03,3885,session_45482,home,,,desktop,Chrome,497
21828,2022-12-03T11:18:22,,session_55840,cart,,,mobile,Edge,1559
21829,2020-03-27T17:12:23,,session_81305,home,,,desktop,Firefox,389
21830,2024-07-22T20:15:38,2408,session_11817,search,,,,,1598
21831,2023-05-02T23:30:09,4597,session_54495,cart,,,,,1037
21832,2024-10-23T12:31:30,,session_87581,account,,,mobile,Safari,1212
21833,2024-02-25T13:55:53,878,session_82545,product_detail,58,335,desktop,Chrome,1149
21834,2022-08-07T06:43:04,,session_34853,checkout,,,tablet,Chrome,73
21835,2030-01-01T00:00:00,1411,session_94668,home,,,mobile,Edge,1025
21836,2024-10-29T23:21:56,4457,session_36992,category,,,tablet,Chrome,265
21837,2024-03-23T18:21:16,,session_98597,home,,,,,1352
21838,2024-07-22T17:04:31,,session_47138,home,,,desktop,Firefox,707
21839,2020-06-20T02:01:00,,session_49965,account,,,mobile,Safari,859
